symbol,demangled,category,reason,diff_excerpt,date
_ZN11CCashObjectC2Ev,CCashObject::CCashObject(),other,"其余指令差异 4 处（助记符不同（mov    0x8(%ebp),%eax | add    $0x8,%eax）；助记符不同（add    $0x8,%eax | mov    %eax,(%esp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,13 +1,13 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
+add    $0x8,%eax
+mov    %eax,(%esp)
+call   <T> <_ZNSt3mapIjP10CBlackUserSt4lessIjESaISt4pairIKjS1_EEEC1Ev>
+mov    0x8(%ebp),%eax
 movl   $0x5,(%eax)",2026-08-11
_ZN11CCashObjectD1Ev,CCashObject::~CCashObject(),codegen_diff,等价指令形态差异 1 处（等价指令形态差异（push vs sub））；其余指令差异 1 处（助记符不同（push   %ebx | leave））,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,33 +1,9 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
-mov    0x8(%ebp),%eax
-movl   $0x0,(%eax)
-mov    0x8(%ebp),%eax
-movl   $0x0,0x4(%eax)",2026-08-11
_ZN11CCashObjectD2Ev,CCashObject::~CCashObject(),codegen_diff,等价指令形态差异 1 处（等价指令形态差异（push vs sub））；其余指令差异 1 处（助记符不同（push   %ebx | leave））,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,33 +1,9 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
-mov    0x8(%ebp),%eax
-movl   $0x0,(%eax)
-mov    0x8(%ebp),%eax
-movl   $0x0,0x4(%eax)",2026-08-11
_ZN11CGameServer10InitializeEv,CGameServer::Initialize(),codegen_diff,共 6 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,14 +1,8 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN16CServerInterface10InitializeEv>
-xor    $0x1,%eax
-test   %al,%al
-je     <T> <_ZN11CGameServer10InitializeEv+0x1f>",2026-08-11
_ZN11CGameServer7DestroyEv,CGameServer::Destroy(),codegen_diff,共 6 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,14 +1,8 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN16CServerInterface7DestroyEv>
-xor    $0x1,%eax
-test   %al,%al
-je     <T> <_ZN11CGameServer7DestroyEv+0x1f>",2026-08-11
_ZN11CGameServer9SetSocketEj,CGameServer::SetSocket(unsigned int),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0xc(%ebp),%edx | mov    0xc(%ebp),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,7 +1,7 @@
 push   %ebp
 mov    %esp,%ebp
+mov    0xc(%ebp),%edx
 mov    0x8(%ebp),%eax
-mov    0xc(%ebp),%edx
 mov    %edx,0x10(%eax)
 pop    %ebp
 ret",2026-08-11
_ZN11CGuildBoard15printGuildBoardEv,CGuildBoard::printGuildBoard(),codegen_diff,"STL 模板实例化差异（GCC 4.1 ORIG vs GCC 4.4 重建的 libstdc++：const_iterator 转换、operator->/operator*、operator!=/operator== 等） 2 处（STL 调用差异（call   <T> <_ZNKSt17_Rb_tree_iteratorISt4pairIKj18STGuildBoardDBInfoEEptEv> | call   <T> <_ZNKSt17_Rb_tree_iteratorISt4pairIKj18STGuildBoardDBInfoEEptEv>）；STL 调用差异（call   <T> <_ZN10CMyFileLogclEPKcS1_z> | call   <T> <_ZNSt17_Rb_tree_iteratorISt4pairIKj18STGuildBoardDBInfoEEppEv>））；寄存器分配差异 2 处（寄存器分配差异（mov    %eax,(%esp) | mov    %eax,(%esp)）；寄存器分配差异（mov    %eax,(%esp) | mov    %eax,(%esp)））；等价指令形态差异 9 处（等价指令形态差异（push vs sub）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 5 处（栈局部偏移不同（lea    -0x24(%ebp),%eax | lea    -0x14(%ebp),%eax）；栈局部偏移不同（lea    -0x2c(%ebp),%eax | lea    -0x14(%ebp),%eax））；其余指令差异 24 处（助记符不同（sub    $0x4c,%esp | add    $0xc,%eax）；操作数差异（mov    0x8(%ebp),%eax | mov    -0xc(%ebp),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,66 +1,64 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
 push   %esi
 push   %ebx
-sub    $0x4c,%esp
+sub    $0x40,%esp
 mov    0x8(%ebp),%eax
-lea    0xc(%eax),%edx",2026-08-11
_ZN11CGuildBoard17setGuildBoardDataEjjP6CGuildiP18STGuildBoardDBInfo,"CGuildBoard::setGuildBoardData(unsigned int, unsigned int, CGuild*, int, STGuildBoardDBInfo*)",template_macro,源码未定位：第 3 节未能在候选源文件/对象中定位该函数定义（模板头文件、宏生成函数或 typedef 参数形态），无法从源码侧修复；共 97 组指令差异。,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,96 +1,107 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x248,%esp
-movl   $0x0,-0xc(%ebp)
-jmp    <T> <_ZN11CGuildBoard17setGuildBoardDataEjjP6CGuildiP18STGuildBoardDBInfo+0x144>
-lea    -0x219(%ebp),%eax
+mov    0x8(%ebp),%eax
+add    $0xc,%eax
+mov    %eax,-0x14(%ebp)",2026-08-11
_ZN11CGuildBoard18sendGuildBoardDataEjjjP5CUser,"CGuildBoard::sendGuildBoardData(unsigned int, unsigned int, unsigned int, CUser*)",template_macro,源码未定位：第 3 节未能在候选源文件/对象中定位该函数定义（模板头文件、宏生成函数或 typedef 参数形态），无法从源码侧修复；共 409 组指令差异。,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,342 +1,329 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
-sub    $0xd74,%esp
+sub    $0x704,%esp
 cmpl   $0x0,0x18(%ebp)
-je     <T> <_ZN11CGuildBoard18sendGuildBoardDataEjjjP5CUser+0x550>
+je     <T> <_ZN11CGuildBoard18sendGuildBoardDataEjjjP5CUser+0x4e4>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN11CGuildBoard20deleteGuildBoardDataEjjj,"CGuildBoard::deleteGuildBoardData(unsigned int, unsigned int, unsigned int)",codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    %ebx,0x14(%esp) | mov    %eax,0x14(%esp)））；等价指令形态差异 8 处（等价指令形态差异（push vs sub）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 2 处（栈局部偏移不同（lea    -0x20(%ebp),%eax | lea    -0x14(%ebp),%eax）；栈局部偏移不同（lea    -0x20(%ebp),%eax | lea    -0x10(%ebp),%eax））；其余指令差异 27 处（助记符不同（sub    $0x44,%esp | add    $0xc,%eax）；操作数差异（mov    %ecx,0x4(%esp) | mov    -0xc(%ebp),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,69 +1,67 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
-sub    $0x44,%esp
+sub    $0x48,%esp
 mov    0x8(%ebp),%eax
-lea    0xc(%eax),%ecx
-lea    -0x20(%ebp),%eax
+add    $0xc,%eax",2026-08-11
_ZN11CGuildBoard20isGuildBoardDBAccessEv,CGuildBoard::isGuildBoardDBAccess(),caliber_issue,"等价指令形态差异 1 处（字节强转读取形态差（ORIG 直接偏移加载 mov    0x24(%eax),%eax vs OURS add+加载））；立即数/常量差异 1 处（立即数不同（sub    $0x28,%esp | sub    $0x18,%esp））；其余指令差异 3 处（操作数差异（mov    %eax,-0xc(%ebp) | mov    %eax,%edx）；操作数差异（mov    -0xc(%ebp),%edx | mov    (%eax),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,19 +1,16 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x28,%esp
+sub    $0x18,%esp
 movl   $0x0,(%esp)
 call   <T> <time>
-mov    %eax,-0xc(%ebp)
+mov    %eax,%edx
 mov    0x8(%ebp),%eax",2026-08-11
_ZN11CGuildBoard21isWebGuildBoardActionEv,CGuildBoard::isWebGuildBoardAction(),codegen_diff,"等价指令形态差异 1 处（字节强转读取形态差（ORIG 直接偏移加载 movzbl 0x4(%eax),%eax vs OURS add+加载））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,6 +1,9 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-movzbl 0x4(%eax),%eax
+add    $0x4,%eax
+movzbl (%eax),%eax
+test   %al,%al
+setne  %al
 pop    %ebp",2026-08-11
_ZN11CGuildBoard21setGuildBoardDBAccessEv,CGuildBoard::setGuildBoardDBAccess(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax））；等价指令形态差异 2 处（等价指令形态差异（sub vs push）；等价指令形态差异（mov vs lea））；其余指令差异 3 处（助记符不同（mov    %eax,-0xc(%ebp) | sub    $0x14,%esp）；操作数差异（mov    %edx,0x24(%eax) | mov    %eax,(%ebx)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,11 +1,13 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x28,%esp
+push   %ebx
+sub    $0x14,%esp
+mov    0x8(%ebp),%eax
+lea    0x24(%eax),%ebx
 movl   $0x0,(%esp)
 call   <T> <time>",2026-08-11
_ZN11CGuildBoard22setWebGuildBoardActionEb,CGuildBoard::setWebGuildBoardAction(bool),other,"其余指令差异 2 处（助记符不同（movzbl -0x4(%ebp),%edx | lea    0x4(%eax),%edx）；助记符不同（mov    %dl,0x4(%eax) | cmpb   $0x0,-0x4(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,10 +1,15 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x4,%esp
 mov    0xc(%ebp),%eax
 mov    %al,-0x4(%ebp)
 mov    0x8(%ebp),%eax
-movzbl -0x4(%ebp),%edx
-mov    %dl,0x4(%eax)
+lea    0x4(%eax),%edx",2026-08-11
_ZN11CGuildBoard24getGuildBoardDBLoadStateEv,CGuildBoard::getGuildBoardDBLoadState(),codegen_diff,"等价指令形态差异 1 处（字节强转读取形态差（ORIG 直接偏移加载 mov    0x8(%eax),%eax vs OURS add+加载））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,6 +1,7 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0x8(%eax),%eax
+add    $0x8,%eax
+mov    (%eax),%eax
 pop    %ebp
 ret",2026-08-11
_ZN11CGuildBoard24setGuildBoardDBLoadStateE18ENUM_DB_LOAD_STATE,CGuildBoard::setGuildBoardDBLoadState(ENUM_DB_LOAD_STATE),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（mov vs lea））；其余指令差异 1 处（操作数差异（mov    %edx,0x8(%eax) | mov    0xc(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,7 +1,8 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0xc(%ebp),%edx
-mov    %edx,0x8(%eax)
+lea    0x8(%eax),%edx
+mov    0xc(%ebp),%eax
+mov    %eax,(%edx)
 pop    %ebp",2026-08-11
_ZN11CGuildBoard27sendMessageToDBMW_GuildFundEP14CServerHandleriP5CUser,"CGuildBoard::sendMessageToDBMW_GuildFund(CServerHandler*, int, CUser*)",codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    %edx,%ecx | mov    %edx,%ebx））；等价指令形态差异 15 处（等价指令形态差异（push vs sub）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 2 处（栈局部偏移不同（lea    -0x28(%ebp),%eax | lea    -0xd8(%ebp),%eax）；栈局部偏移不同（lea    -0x2c(%ebp),%eax | lea    -0xd8(%ebp),%eax））；其余指令差异 48 处（助记符不同（sub    $0x2fc,%esp | lea    -0xc(%ebp),%eax）；助记符不同（mov    %eax,-0xdd(%ebp) | call   <T> <_ZNSsC1Ev>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,217 +1,159 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
 push   %esi
 push   %ebx
-sub    $0x2fc,%esp
-lea    -0xe8(%ebp),%eax
+sub    $0x2f0,%esp
+lea    -0xc(%ebp),%eax",2026-08-11
_ZN11CGuildBoard30sendMessageToDBMW_GuildLevelUPEP14CServerHandleriP5CUser,"CGuildBoard::sendMessageToDBMW_GuildLevelUP(CServerHandler*, int, CUser*)",template_macro,源码未定位：第 3 节未能在候选源文件/对象中定位该函数定义（模板头文件、宏生成函数或 typedef 参数形态），无法从源码侧修复；共 151 组指令差异。,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,159 +1,148 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
 push   %esi
 push   %ebx
-sub    $0x1fc,%esp
-lea    -0xe4(%ebp),%eax
+sub    $0x1f0,%esp
+lea    -0x10(%ebp),%eax",2026-08-11
_ZN11CGuildBoard37sendMessageToDBMW_GuildMasterChangingEP14CServerHandlerP5CUserPKc,"CGuildBoard::sendMessageToDBMW_GuildMasterChanging(CServerHandler*, CUser*, char const*)",template_macro,源码未定位：第 3 节未能在候选源文件/对象中定位该函数定义（模板头文件、宏生成函数或 typedef 参数形态），无法从源码侧修复；共 85 组指令差异。,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,124 +1,129 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0xf0,%esp
 lea    -0xd8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN40Packet_DB_Load_Request_Guild_Board_WriteC1Ev>
+lea    -0xd8(%ebp),%eax",2026-08-11
_ZN11CGuildBoard5resetEv,CGuildBoard::reset(),other,"其余指令差异 3 处（助记符不同（movb   $0x0,0x4(%eax) | add    $0x4,%eax）；助记符不同（movl   $0x0,0x8(%eax) | movb   $0x0,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,17 +1,20 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 add    $0xc,%eax
 mov    %eax,(%esp)
 call   <T> <_ZNSt3mapIj18STGuildBoardDBInfoSt7greaterIjESaISt4pairIKjS0_EEE5clearEv>
 mov    0x8(%ebp),%eax
 movl   $0x0,(%eax)",2026-08-11
_ZN11CGuildBoardC1Ev,CGuildBoard::CGuildBoard(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    %ebx,%edx | mov    %ebx,%eax））；等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 12 处（助记符不同（add    $0xc,%eax | sub    $0x2c,%esp）；助记符不同（jmp    <T> <_ZN11CGuildBoardC1Ev+0x41> | lea    0xc(%eax),%esi））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,28 +1,37 @@
 push   %ebp
 mov    %esp,%ebp
+push   %edi
 push   %esi
 push   %ebx
-sub    $0x10,%esp
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
-add    $0xc,%eax",2026-08-11
_ZN11CGuildBoardC2Ev,CGuildBoard::CGuildBoard(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    %ebx,%edx | mov    %ebx,%eax））；等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 12 处（助记符不同（add    $0xc,%eax | sub    $0x2c,%esp）；助记符不同（jmp    <T> <_ZN11CGuildBoardC1Ev+0x41> | lea    0xc(%eax),%esi））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,28 +1,37 @@
 push   %ebp
 mov    %esp,%ebp
+push   %edi
 push   %esi
 push   %ebx
-sub    $0x10,%esp
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
-add    $0xc,%eax",2026-08-11
_ZN11CGuildBoardD1Ev,CGuildBoard::~CGuildBoard(),codegen_diff,等价指令形态差异 1 处（等价指令形态差异（push vs sub））；其余指令差异 1 处（助记符不同（push   %ebx | leave））,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,28 +1,12 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN11CGuildBoard5resetEv>",2026-08-11
_ZN11CGuildBoardD2Ev,CGuildBoard::~CGuildBoard(),codegen_diff,等价指令形态差异 1 处（等价指令形态差异（push vs sub））；其余指令差异 1 处（助记符不同（push   %ebx | leave））,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,28 +1,12 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN11CGuildBoard5resetEv>",2026-08-11
_ZN11CGuildCargo10DeleteItemER11DnfItemInfoiihii,"CGuildCargo::DeleteItem(DnfItemInfo&, int, int, unsigned char, int, int)",codegen_diff,"寄存器分配差异 2 处（寄存器分配差异（mov    0x10(%ebp),%ebx | mov    0x10(%ebp),%eax）；寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax））；等价指令形态差异 9 处（等价指令形态差异（push vs sub）；等价指令形态差异（jmp vs je））；其余指令差异 99 处（助记符不同（push   %esi | mov    %al,-0x2c(%ebp)）；助记符不同（push   %ebx | cmp    $0x1,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,164 +1,152 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
-push   %esi
-push   %ebx
-sub    $0x6c,%esp
+sub    $0x68,%esp
 mov    0x18(%ebp),%eax
-mov    %al,-0x3c(%ebp)",2026-08-11
_ZN11CGuildCargo10GetHistoryEP15STGuildCargoLog,CGuildCargo::GetHistory(STGuildCargoLog*),codegen_diff,"等价指令形态差异 5 处（等价指令形态差异（sub vs push）；等价指令形态差异（lea vs add））；栈帧/局部布局差异 3 处（栈局部偏移不同（lea    -0x2c(%ebp),%eax | lea    -0x30(%ebp),%eax）；栈局部偏移不同（lea    -0x1c(%ebp),%eax | lea    -0x20(%ebp),%eax））；其余指令差异 10 处（助记符不同（lea    0x18e8(%eax),%edx | sub    $0x44,%esp）；助记符不同（movl   $0x0,-0xc(%ebp) | mov    %eax,-0x10(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,50 +1,57 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x48,%esp
+push   %ebx
+sub    $0x44,%esp
 mov    0x8(%ebp),%eax
-lea    0x18e8(%eax),%edx
-lea    -0x2c(%ebp),%eax
+add    $0x18e8,%eax",2026-08-11
_ZN11CGuildCargo10InsertItemER11DnfItemInfoRiihi,"CGuildCargo::InsertItem(DnfItemInfo&, int&, int, unsigned char, int)",codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（imul   $0x35,%ebx,%edx | imul   $0x35,%ecx,%ecx））；等价指令形态差异 9 处（等价指令形态差异（push vs sub）；等价指令形态差异（jmp vs jne））；栈帧/局部布局差异 4 处（栈局部偏移不同（mov    -0x20(%ebp),%edx | mov    %eax,-0xc(%ebp)）；栈局部偏移不同（mov    -0x24(%ebp),%ebx | mov    -0x10(%ebp),%edx））；其余指令差异 66 处（助记符不同（push   %esi | mov    %al,-0x2c(%ebp)）；助记符不同（push   %ebx | cmp    $0x1,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,138 +1,144 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
-push   %esi
-push   %ebx
-sub    $0x6c,%esp
+sub    $0x68,%esp
 mov    0x18(%ebp),%eax
-mov    %al,-0x3c(%ebp)",2026-08-11
_ZN11CGuildCargo10PrintCargoE25ENUM_GUILD_CARGO_BEHAVIOR,CGuildCargo::PrintCargo(ENUM_GUILD_CARGO_BEHAVIOR),caliber_issue,"等价指令形态差异 6 处（等价指令形态差异（push vs sub）；等价指令形态差异（lea vs mov））；立即数/常量差异 1 处（立即数不同（add    $0x4c,%esp | add    $0x18d8,%eax））；其余指令差异 28 处（助记符不同（push   %esi | lea    -0x18(%ebp),%eax）；助记符不同（push   %ebx | mov    0xc(%ebp),%ecx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,64 +1,64 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
-push   %esi
-push   %ebx
-sub    $0x4c,%esp
-mov    0xc(%ebp),%edi
-mov    0x8(%ebp),%eax
-mov    0x18d8(%eax),%esi",2026-08-11
_ZN11CGuildCargo11GetCapacityEv,CGuildCargo::GetCapacity(),codegen_diff,"等价指令形态差异 1 处（字节强转读取形态差（ORIG 直接偏移加载 mov    0x18d8(%eax),%eax vs OURS add+加载））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,6 +1,7 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0x18d8(%eax),%eax
+add    $0x18d8,%eax
+mov    (%eax),%eax
 pop    %ebp
 ret",2026-08-11
_ZN11CGuildCargo11IsValidSlotEi,CGuildCargo::IsValidSlot(int),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    $0x1,%eax | mov    $0x1,%eax））；等价指令形态差异 1 处（字节强转读取形态差（ORIG 直接偏移加载 mov    0x18d8(%eax),%eax vs OURS add+加载））；基本块布局差异 2 处（函数内跳转偏移不同（js     <T> <_ZN11CGuildCargo11IsValidSlotEi+0x1d> | js     <T> <_ZN11CGuildCargo11IsValidSlotEi+0x25>）；函数内跳转偏移不同（jle    <T> <_ZN11CGuildCargo11IsValidSlotEi+0x24> | jle    <T> <_ZN11CGuildCargo11IsValidSlotEi+0x25>））；其余指令差异 2 处（助记符不同（jle    <T> <_ZN11CGuildCargo11IsValidSlotEi+0x1d> | mov    (%eax),%eax）；助记符不同（jmp    <T> <_ZN11CGuildCargo11IsValidSlotEi+0x29> | jg     <T> <_ZN11CGuildCargo11IsValidSlotEi+0x25>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,15 +1,17 @@
 push   %ebp
 mov    %esp,%ebp
 cmpl   $0x0,0xc(%ebp)
-js     <T> <_ZN11CGuildCargo11IsValidSlotEi+0x1d>
+js     <T> <_ZN11CGuildCargo11IsValidSlotEi+0x25>
 mov    0x8(%ebp),%eax
-mov    0x18d8(%eax),%eax
+add    $0x18d8,%eax
+mov    (%eax),%eax",2026-08-11
_ZN11CGuildCargo11SetCapacityEj,CGuildCargo::SetCapacity(unsigned int),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（mov vs lea））；其余指令差异 1 处（操作数差异（mov    %edx,0x18d8(%eax) | mov    0xc(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,7 +1,8 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0xc(%ebp),%edx
-mov    %edx,0x18d8(%eax)
+lea    0x18d8(%eax),%edx
+mov    0xc(%ebp),%eax
+mov    %eax,(%edx)
 pop    %ebp",2026-08-11
_ZN11CGuildCargo12SetGuildInfoEi,CGuildCargo::SetGuildInfo(int),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（mov vs lea））；其余指令差异 1 处（操作数差异（mov    %edx,0x18e0(%eax) | mov    0xc(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,7 +1,8 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0xc(%ebp),%edx
-mov    %edx,0x18e0(%eax)
+lea    0x18e0(%eax),%edx
+mov    0xc(%ebp),%eax
+mov    %eax,(%edx)
 pop    %ebp",2026-08-11
